data,autor,partido,uf,discurso
18/06/2019,MARCELO RAMOS,PRB,PE,"Com a palavra, como Líder, o Deputado Emanuel Pinheiro Neto. Depois, falará o Deputado Paulo Ganime. Reunião de: 18/06/2019"
18/06/2019,EMANUEL PINHEIRO NETO,PTB,MT,"Agradeço, Sr. Presidente, Deputado Silvio Costa Filho, Relator Samuel Moreira, que muito democraticamente têm conduzido os trabalhos na Casa, abrindo espaço aos partidos para fazerem as suas colocações. Entendo a reforma da Previdência como extremamente necessária do ponto de vista econômico e fiscal, haja vista que 50% da receita líquida do Governo Federal estão comprometidos diretamente com a Previdência. O relatório de V.Exa., Relator Samuel Moreira, foi de uma sensibilidade muito grande, tocando em alguns pontos específicos que aperfeiçoam a reforma proposta pelo Governo, e faz um equilíbrio entre o caráter social e o caráter econômico. Eu quero fazer uma colocação, um alerta, chamar a atenção para uma categoria especial. Há uma emenda de minha autoria, a Emenda nº 112, em relação aos policiais, especialmente policiais civis e policiais militares. Sr. Relator, cito algumas notícias que demonstram o risco iminente, constante, diário que os policiais enfrentam no seu dia a dia. O Brasil tem um policial morto a cada 32 horas. Doenças mentais viram epidemia entre policiais. Quarenta por cento do efetivo policial hoje sofrem de doenças mentais e comportamentais. No momento em que o Governo tinha proposto o corte de 50% da pensão por morte de viúvos, viúvas, cônjuges de policiais, o Relator apresentou sua proposta de que haveria uma alteração para 100% da média da remuneração dos policiais. Agora, Sr. Relator, eu faço um alerta a V.Exa. Š peço atenção e sensibilidade Š, no sentido de que não adianta reformarmos o Código Penal, não adianta reformarmos o Código de Processo Penal, não adianta o fortalecimento da legislação e não adianta o pacote anticrime, se não estimularmos as carreiras. Se o policial que está na ponta, na investigação, no trabalho de repressão e no trabalho de prevenção não estiver estimulado, isso não adianta. Vejam que vamos entrar num dilema com esses cortes e com essas alterações na pensão por morte. O policial vai sair de casa sem saber se volta. A possibilidade de um policial voltar para casa é três vezes menor Š estatísticas comprovam Š do que a do cidadão comum. Então, um cônjuge de policial, além de correr o risco, todos os dias, de não saber se o seu marido ou a sua esposa volta para casa, ainda vai encontrar um corte nessa pensão por morte. Eu sei que temos que ser responsáveis e prudentes no sentido de garantir o impacto fiscal na economia no prazo de 10 anos, que é o que o governo pede a esta Casa, e de apresentar os dados. Vejam os dados das médias de morte de policiais no Brasil. Tivemos, em 2018, 517 policiais mortos em exercício. Em 2017, tivemos 474 policiais mortos em exercício. Em 2016, tivemos 437 policiais mortos em exercício. Em 2015, tivemos 372 policiais mortos em exercício. Isso mostra que temos uma média aproximada de 450 policiais mortos em exercício. Cerca de 400 ou 500 policiais vão a óbito devido ao exercício de sua função. O que eu queria demonstrar é que, desde a Constituição de 1988 até hoje, com essa média de 500 policiais mortos em exercício por ano, mais ou menos 15 mil policiais vieram a óbito, o que garantiu, por consequência, por força de lei, pensão por morte aos viúvos, às viúvas, aos cônjuges. Fazendo a conta, uma média de 5 mil reais de pensão por morte para 15 mil policiais daria em 10 anos, Sr. Relator, 9 bilhões de reais. Esse é um valor de certa forma alto, mas ínfimo perto da quantia dos 900 bilhões, que a Previdência, com o relatório que V.Exa. apresentou, pretende economizar. Seriam 9 bilhões retirados de 900 bilhões. Esse valor não será retirado de forma a garantir privilégios, pelo contrário, seria retirado de forma a garantir investimento social, a estimular carreira e a fortalecer a segurança pública do País, onde ocorrem mais de 64 mil homicídios por ano. No meu Estado, Mato Grosso, ocorrem mais de 1.050 homicídios por ano. Então, eu queria pedir a sensibilidade de V.Exa. Nós representamos a população em geral que está trabalhando receosa, especialmente o policial militar e civil, que está pouco valorizado e que sai de casa sem saber se volta. A viúva precisa de uma garantia para educar seus filhos, senão vamos botar o policial num dilema: ou ele sai de casa para garantir a segurança da sociedade, ou ele procura outro emprego com menor risco para garantir o sustento da sua família. Por isso, quero pedir a atenção de V.Exa., especialmente, para a Emenda nº 112, de modo que possamos rever dentro do impacto fiscal equilibrado a pensão por morte integral dos policiais militares e civis e também de toda a categoria policial, para estimular a carreira. Temos que fazer um equilíbrio na Previdência entre o impacto fiscal, o impacto orçamentário, o impacto econômico e o impacto social, porque é esse serviço que chega na ponta e é esse serviço que garante a segurança de milhares e milhares de brasileiros. No mais, Sr. Presidente Silvio Costa Filho, Relator Samuel Moreira, Presidente Marcelo Ramos, parabenizo V.Exas. pela condução dos trabalhos e agradeço a sensibilidade de ouvir os Parlamentares desta Casa. Gostaria mesmo de pedir atenção à Emenda nº 112, para que possamos garantir um estímulo à carreira. Já temos uma baixa de efetivo policial por habitantes no Brasil. Se continuarmos nessa caminhada, isso irá piorar. A Previdência e justamente a pensão integral por morte são fatores de garantia de estabilidade familiar e financeira do policial, que já tem um risco de vida acima da média. Reunião de: 18/06/2019 Então, peço que avaliemos, dentro do contexto econômico, retirar 9 bilhões de reais de 900 bilhões de reais, num prazo de 10 anos. Isso vai dar uma média de pouco menos de 1 bilhão de reais ao ano, que será investido na segurança pública brasileira. Peço a sensibilidade de V.Exa. para isso. No mais, muito obrigado, parabéns pela condução. Estaremos sempre aqui na luta por uma Previdência justa, equilibrada e que coloque o Brasil nos trilhos do desenvolvimento, com equilíbrio social. Muito obrigado."
18/06/2019,ALICE PORTUGAL,PcdoB,BA,O Deputado falou como Líder?
18/06/2019,MARCELO RAMOS,PRB,PE,Falou como Líder. Com a palavra o Deputado Paulo Ganime.
18/06/2019,PAULO GANIME,NOVO,RJ,"Boa tarde, Presidente. Gostaria de primeiro parabenizar não só o Deputado Silvio Costa Filho, mas também o Presidente desta Comissão, o Deputado Marcelo Ramos, que tem desempenhado um papel muito bom na condução dos trabalhos. Acho que nós conseguimos, com isso, ter uma condução pacífica, quando possível, e que consegue ouvir todos os lados. Quero parabenizar também o Relator, o Deputado Samuel Moreira, que fez um texto muito feliz. S.Exa. conseguiu chegar a um acordo com a maioria dos partidos e conseguiu um texto que garante, com isso, a aprovação aqui nesta Comissão Š espero eu Š e, em seguida, no Plenário da Câmara. É claro que, quando vemos o texto, não dá para não tecer algumas críticas porque acreditamos que poderia ser melhor do que está. Eu entendo a dificuldade que o Relator teve para chegar a um texto que conseguisse agregar ideias e posições diferentes. Mas espero que, ainda nesta Comissão Š e aí não é uma crítica ao Relator, que fez o seu trabalho da melhor forma possível, mas sim a nós, Parlamentares Š, nós consigamos, ao longo desta e da próxima semana, e também no Plenário da Câmara, melhorar ainda mais este texto; que nós consigamos talvez até voltar com alguns itens que o Relator necessitou retirar para conseguir chegar a este acordo, porque entendemos que o texto original era melhor do que o texto que temos aqui hoje. Mais uma vez, não se trata de uma crítica ao Relator, mas, sim, uma crítica ao nosso trabalho. Nós precisamos, sim, chegar a um acordo, mas a um acordo que garanta aquele impacto fiscal tão falado de cerca de 1 trilhão de reais e também que se garanta uma Previdência nova para as futuras gerações. Ouvimos alguns Deputados de Oposição criticando a capitalização, falando que ela reduz ou retira a garantia da Previdência para as futuras gerações e até para nós mesmos. Mas é o contrário, é o contrário. Só a capitalização vai garantir a Previdência para as futuras gerações. Nós não podemos nos esquecer de que a característica demográfica da população brasileira está mudando. A população está cada vez mais velha. Graças aos avanços tecnológicos Š o que é muito bom Š, temos cada vez menos crianças. Então, é insustentável que continuemos com esse pacto intergeracional, que garante que as gerações atuais banquem aqueles que estão aposentados. Uma hora, isso não vai ser mais sustentável Š e já não está sendo mais. Portanto, o modelo de capitalização, que é tão demonizado por aqueles que ou não entendem o modelo ou tentam, como aqui foi falado, garantir uma base política eleitoral, é sim muito bom para o Brasil, é ele que vai garantir a Previdência para as futuras gerações. É claro que eu entendo também a crítica daqueles que são contrários porque ainda não conhecemos esse modelo de capitalização. Seria interessante termos o modelo para discutir com mais detalhes, mas entendo também a estratégia feita pelo Governo de separar a discussão, de debatermos aqui nesta Comissão, nesta PEC, a possibilidade de um modelo de capitalização e, no futuro, discutirmos que modelo é esse. Então, conseguiremos aprovar o modelo que é ideal e que vai compreender, sim, as visões diferentes de cada um. O que não dá mais para falar é que o modelo de capitalização é ruim, ele não é ruim. É claro que eu entendo também o argumento de que há gente que não vai conseguir ter a sua aposentadoria caso entremos no modelo de capitalização. Precisamos, sim, ter um colchão, ter uma assistência, e aí não é Previdência, para aqueles que não conseguirem contribuir, mas isso já existe hoje. Aqueles que não conseguem contribuir ao longo da sua vida têm o BPC. Temos como garantir um modelo em que tenhamos a capitalização e tenhamos uma assistência para aqueles que não conseguem contribuir. Então, a capitalização foi muito bem falada aqui pelo Deputado Márcio, do PSL do Rio. Ela não só tem efeito na Previdência, mas tem um efeito econômico muito importante na melhoria dos juros e do crédito no Brasil, porque, como foi também bem falado pelo Deputado Alexandre Frota, é uma poupança garantida, e o Brasil tem uma taxa de poupança muito baixa, é impressionante. Reunião de: 18/06/2019 Eu sou membro da Comissão de Finanças e Tributação Š CFT. Lá se discute muito o porquê de os juros serem tão altos no Brasil. Quando vimos com propostas que garantem ou pelo menos contribuem para a redução dos juros no Brasil, vemos essas mesmas pessoas que tentam reduzir os juros de forma forçada atacarem projetos ou propostas que vão automaticamente reduzir os juros. E aí, Deputado Samuel, temos que entrar aqui no debate da Contribuição Social sobre o Lucro Líquido Š CSLL. Temos que entender que não é o banco, não é a instituição financeira que vai pagar por isso. O próprio Deputado Vinicius Poit falou muito bem mais cedo que o mercado financeiro no Brasil é muito concentrado. Temos poucos bancos. É claro e é óbvio que eles vão repassar isso para os consumidores, para os clientes, principalmente para aqueles mais pobres, que são os que pagam mais juros, os juros mais altos e as tarifas mais altas no Brasil. Então, esse é um ponto que tem que ser revisto. Em especial, acho que não foi intencional, talvez tenha sido um pequeno erro, cito a questão da B3, que não é uma instituição financeira, ela presta um serviço e está incluída aqui. Para eles, então, o aumento é muito significativo. Sai de 9% para 20% junto com as instituições financeiras. Então, é preciso separar as duas coisas, primeiro, a questão da B3, mas também voltar... até porque somos contra o aumento de carga tributária. Estamos falando disso aqui, e acho que esse também é um ponto, Deputado Samuel, em que misturamos as coisas. Aqui, estamos falando de Previdência. A Previdência tem que ser garantida pela Previdência, não é aumentar a carga tributária para compensar uma perda previdenciária. Esse ponto tem que ser discutido. Acho que é um ponto que não estava inclusive no acordo. Então, podemos aqui debater e voltar ao texto original com relação a isso, compensando com outros ganhos. É claro que temos que garantir 1 trilhão. A nossa proposta aqui não é para tirar a CSLL sem compensá-la, mantendo um ganho fiscal menor do que 1 trilhão, mas sim para encontrar outras soluções que não sejam o aumento da carga tributária. Ou, pelo menos, Deputado Samuel, eu acho que este é um ponto que também poderia ser discutido: vamos fazer uma coisa transitória em que nós coloquemos a CSLL por um período, que acabe num período curto de tempo, para nós voltarmos a uma carga tributária menor que não impacte juros tão altos no Brasil. Nós temos que tomar cuidado, Deputado Samuel, com um ponto também dos bancos, principalmente os maiores, que têm créditos tributários altíssimos. Então, talvez, o impacto fiscal que V.Exas. esperam na Previdência com essa mudança não seja sentido no período em que nós precisamos desse ajuste fiscal, porque eles vão usar esses créditos, e isso não vai ser considerado entrada de caixa. Então, eu acho que é importante esse debate. O Fundo de Amparo ao Trabalhador Š FAT é um ponto discutível. Para mim, ele não é um ponto tão duro assim, porque você pode escolher onde vai estar. Nós preferimos que ele esteja no BNDES e seja usado para o microcrédito, para alavancar o investimento, ou nós preferimos que ele seja trazido para a Previdência para garantir a Previdência? Esse é um debate Š eu não vou dizer que ele não seja relevante Š relevante sim. Eu acho que ele é de uma relevância muito grande, porque nós estamos tirando de investimento e trazendo para custeio. Esse é um ponto sobre o qual o debate é válido, não sou totalmente contrário a isso. Agora, há outros pontos também muito relevantes nessa mudança, Deputado Samuel, como a questão do tempo de transição. Nós temos que rever essa questão do tempo de transição. Acabamos penalizando muito a reforma. Isso traz um impacto fiscal muito elevado para garantir, talvez aí, o apoio de algumas classes. E nós não estamos aqui para defender classes específicas, estamos aqui para defender a população. Principalmente para quem fala muito aqui dos mais pobres, que os mais pobres vão pagar mais, nós temos que pensar o seguinte: os mais pobres de verdade, os mais pobres mesmo, aqueles cerca de 40 milhões de brasileiros que estão desempregados ou no subemprego ou no emprego informal, não porque querem, mas por necessidade, eles não têm Previdência, eles não têm salário. Então, temos que pensar que essa Previdência é para beneficiar quem é, de fato, mais pobre no Brasil, aqueles que estão sofrendo com a crise econômica. Portanto, nós precisamos sim aprovar essa reforma pensando neles. Na questão também da Constituição, que é um ponto muito abordado aqui, nós temos que lembrar o seguinte: primeiro, eu acho a nossa Constituição muito ruim; ela tenta garantir direitos, é uma Constituição ideológica, uma Constituição que tenta garantir direitos que nós não conseguimos. Está lá na Constituição: saúde, universalidade, segurança, educação. Cadê isso no Brasil? Nós nunca tivemos isso no Brasil e tentamos nos basear na Constituição. Está lá na Constituição também que a Previdência tem que ser autossustentável. Então, se nós quisermos garantir o respeito à Constituição, temos que garantir dos dois lados, não só o dos direitos fundamentais mas também o da sustentabilidade própria da Previdência. Então, isso é muito importante também. Reunião de: 18/06/2019 E nós temos outros pontos sobre os quais poderíamos aqui passar boa parte do tempo discutindo, outros pontos interessantes. Nós vamos apresentar aqui algumas emendas e alguns destaques que achamos que poderiam retornar ao texto original, alguns deles, talvez, nem tão críticos assim, nos quais eu entendo a possibilidade de conseguirmos chegar a um acordo. Em momento algum, Deputado Samuel, nós estamos aqui para criticar o seu trabalho, que foi um trabalho muito bom para conduzir essa mudança e para conseguirmos garantir essa aprovação. A minha fala vai muito mais, não para V.Exa., Deputado Samuel, para os demais Deputados, para que eles entendam que alguns dos pontos que V.Exa. precisou tirar para chegar a esse documento precisam voltar. Espero que consigamos fazer esse texto voltar antes do final desta Comissão. Espero que tenhamos os votos para que esse texto volte nesta Comissão e que continue quando for para o plenário. E aí nós podemos falar do trabalhador rural, do BPC, do abono. O abono também é outro ponto que entendemos que pode ser criticado ou não. Mas V.Exa. não tirou a questão do abono, apenas mudou o valor. Essa é uma discussão saudável, positiva. É uma discussão que vale a pena. Quanto à idade mínima, falando de professores, temos que pensar nos Estados e nos Municípios. Agora, falando de Estados e Municípios, esse é um ponto fundamental. Acredito muito no que V.Exa. disse no dia da coletiva, junto com o Presidente Rodrigo Maia, que é uma decisão para se trazer o apoio, sim, dos Governadores e dos Prefeitos. Eu tenho confiança de que, com esse apoio, vamos conseguir garantir que, até o final desta Comissão Especial, e lá no Plenário também, Estados e Municípios voltem. Eu sou do Estado do Rio de Janeiro, um dos Estados que mais sofrem com a situação fiscal no Brasil, e acho que nós não podemos jogar essa responsabilidade somente para os Governadores e para os Deputados Estaduais. Nós sabemos muito bem, principalmente eu que sou do Rio, que, quando eles não conseguem cumprir, eles vêm ao Governo Federal, bater na porta e pedir ajuda. Esse é o caso do Rio de Janeiro, que está num plano de recuperação fiscal. Inclusive, não está conseguindo cumprir com tudo aquilo que se comprometeu para entrar nesse plano de recuperação fiscal. Nós vamos deixar, mais uma vez, essa responsabilidade com eles. E a probabilidade de não se conseguir cumprir e não conseguir aprovar essa reforma da Previdência nos Estados e nos Municípios, principalmente nos Estados, é muito grande. Então, eu quero trazer essa responsabilidade para nós. Espero que nós tenhamos coragem de aprovar, nesta Câmara, essa reforma da Previdência, com Estados e Municípios. É nosso papel também fazer isso. Nós fomos eleitos para liderar o Brasil para uma mudança. Estamos aqui para isso. Todos nós temos que ter coragem de voltar aquilo que não é necessariamente popular, mas que entendemos ser bom para o Brasil, bom para os nossos Estados, para os nossos Municípios. E essa reforma da Previdência é o caso. Uma reforma da Previdência não só com a aplicação automática dos Estados e Municípios, mas uma reforma da Previdência robusta vai garantir a volta da economia, dos investimentos no Brasil, uma recuperação do potencial econômico do Brasil, que é importantíssimo. Nós temos um mercado consumidor altíssimo no Brasil. Não é possível que passemos por uma situação como essa. Essa reforma da Previdência é fundamental. Para isso, nós precisamos que seja uma reforma da Previdência de 1 trilhão de reais; uma reforma da Previdência que tenha, sim, em algum momento, a capitalização; e que seja uma reforma da Previdência com os Estados e Municípios. Então, eu peço aos nossos colegas Deputados que tenham essa coragem e tenham também a responsabilidade de garantir a aprovação dessa reforma aqui nesta Comissão, lá no Plenário e depois também com os nossos colegas Senadores. Obrigado, Presidente. Parabéns a todos pelo trabalho! Vamos continuar conduzindo isso com vigor e tentando fazer com que esse texto seja ainda mais robusto. Eu sei que é difícil. Respeito o seu trabalho e sei que V.Exa. vai conseguir conduzir isso ainda melhor daqui para a frente. Obrigado."
18/06/2019,SAMUEL MOREIRA,PSDB,SP,"Deputado Paulo, primeiro quero testemunhar a solidez do seu mandato, a qualificação com a qual V.Exa. aborda os temas. É um excelente Deputado, com muito conteúdo nas suas indagações. Eu queria só fazer uma consideração. A CSLL é uma contribuição social para a seguridade, ela já é relacionada com a Previdência. Nós também fazemos a avaliação de que o setor da sociedade que pode mais contribuir neste momento talvez seja esse, por conta até de que os seus lucros líquidos têm sido bem superiores. Eu não sou contra os lucros absolutamente, de forma alguma, então, não vou limitá-los. Não há problema nenhum neles. Mas acho que eles podem contribuir e percebi que isso era uma coisa que ocorria até 2018 e que tal contribuição poderia, evidentemente, voltar. Acho que é muito difícil sacrificar, por exemplo, o BPC, as pessoas pobres, ou sacrificar o rural, que tem um impacto no Nordeste enorme, para se obter realmente uma forma de robustez fiscal que possa proporcionar ao País e ao Governo Š veja, eu não sou do Governo Š um equilíbrio melhor das contas. É evidente que isso não resolverá tudo. O Governo vai ter que tomar outras atitudes. A Previdência é só para dar um pilar de sustentação, pois tem que haver outras medidas. Reunião de: 18/06/2019 Então, esse equilíbrio fiscal é fundamental. E caminhamos realmente por aí, mas sempre submetidos à discussão da Comissão Especial, dos Deputados. Outra questão é a capitalização. Essa não é nem uma questão de mérito. Não dá para discutir o mérito, não se consegue discutir profundamente o mérito de uma nova proposta de Previdência discutindo a reforma da atual, porque, no fundo, nós estamos reformando o sistema atual. Quando colocamos a discussão de uma nova proposta, não foi possível construir uma discussão que permitisse fazer as duas coisas ao mesmo tempo. Então, é uma questão mais de oportunidade do que de mérito. Aliás, eu, particularmente, sou favorável. Agora, é preciso que haja uma discussão exclusivamente sobre isso. E não custa um governo que está começando enviar uma proposta daqui a 2 meses ou 3 meses. Então, avaliamos um pouco desta forma também: como uma questão muito mais de oportunidade do que de mérito. Outra questão é a transição. O Ministro não falou a verdade. Eu nem sabia o que era SINDILEGIS, nunca tive a mínima ideia. Sinceramente, SINGLEG ou SINDILEG, eu nunca me reuni com o Presidente do sindicato dos funcionários do Legislativo. Nunca. Não foi nem porque eu achasse que não devesse. Se ele me procurasse, eu iria me reunir com ele como fiz com todos. Eu me reuni com todos. Agora, essa transição foi colocada para criar mais uma alternativa, porque não tiramos nenhuma das alternativas que vieram pela PEC. Nós não excluímos nenhuma, nós colocamos mais uma, a que possibilita inclusive ao aposentado do INSS, ao trabalhador que está no mercado e contribui para o INSS também optar por ela, até porque, se observarem, só havia pedágio numa regra de até 2 anos e de 50%. Quem estava a 2 anos e 1 mês de se aposentar não tinha outra alternativa que pudesse lhe dar a oportunidade de se aposentar sem o fator previdenciário. Então, procuramos atender a todos, ainda que essa não seja uma regra que está sendo... Para terem uma ideia, o sindicato está soltando um panfleto com a minha cara, dizendo que o Relator é cruel com os funcionários. É isso que está acontecendo. Será que eles estão satisfeitos? Feito para eles não foi, por mim não foi. E vou dizer mais: o Governo estava sabendo dessas tratativas, e nós, o tempo todo, colocamos o máximo de rigor do ponto de vista fiscal, nessa proposta. Nós não estamos falando dos 17% que foram dados aos militares, nós estamos falando de um pedágio de 100% e, ainda, uma trava de idade de 60 anos. Portanto, nós precisamos inclusive avaliar isso, porque, daqui a pouco, tiram a trava de 60 anos, e Š aí, sim Š eu quero ver quem vai segurar. Então, nós precisamos ter muito cuidado ainda com o futuro e os próximos passos. Mas eu só quero dizer que não vou polemizar com o Ministro porque não vou personalizar o debate. O debate tem que ser no mérito. Nós temos que debater o mérito da questão e não ficar personalizando ou rotulando. Deputado Paulo, eu acabei debatendo aqui com V.Exa. Desculpe-me. Para concluir, o BNDES, que sei que V.Exa. colocou, é outra questão. Eu até gostaria que a Deputada Erundina estivesse aqui, mas, depois, eu vou falar um pouco mais disso com ela. Não é possível haver uma emenda constitucional de 30 anos! Primeiro, ela não tem nada a ver com privatização! É uma emenda constitucional inclusive do então Deputado José Serra, que hoje é Senador, de 30 anos. Segundo, há 30 anos, os recursos do FAT para salário-desemprego e abono talvez fossem suficientes o tempo todo, mas hoje não são mais. Para V.Exa. ter uma ideia, para o FAT pagar seguro-desemprego e abono, ele tem que pegar dinheiro do Tesouro para completar. E, ao mesmo tempo em que ele pega 9 ou 10 bilhões de reais do Tesouro, para poder completar os recursos para pagar o salário-desemprego e o abono, ele está emprestando, pois esse dinheiro está indo para o BNDES ao mesmo tempo. Portanto, o Governo pega o dinheiro do Tesouro, da saúde, da educação e dos empréstimos que faz com juro mais caro Š para, aumentando a sua dívida, poder pagar suas contas ŠŠ, está levando esse dinheiro para o BNDES e recebendo esse dinheiro de volta com juro bem menor. Nós queremos abrir essa discussão. Isso tem que ser debatido. É uma emenda de 30 anos! Por que nós não podemos debater o suficiente e criar uma condição adequada para que haja uma fórmula diferente? Nós estamos abertos a isso. É um momento também oportuno para se debater essa questão do BNDES. Para completar, V.Exa. sabe o quanto nós estamos lutando para que Estados e Municípios voltem para a proposta, mas sempre dentro de um entendimento desta Casa, para haver uma construção de votos suficientes para se aprovar uma reforma para o Brasil. Essa é a nossa ideia. São essas as considerações em função da sua fala. Quero cumprimentá-lo e agradecer pela sua intervenção."
18/06/2019,PAULO GANIME,NOVO,RJ,"Obrigado. Presidente, V.Exa. me permite só um minutinho, para fazer um contraponto?"
18/06/2019,MARCELO RAMOS,PL,AM,"Eu não estou fazendo concessão nenhuma. Então, eu vou lhe pedir desculpas, Deputado Paulo. Reunião de: 18/06/2019 (Intervenção fora do microfone.)"
18/06/2019,MARCELO RAMOS,PL,AM,"Na verdade, ele já respondeu a vários, Deputado Paulo. Então, desculpe-me. V.Exa., como sempre, querendo tumultuar as coisas.  (Risos.)  É brincadeira. Desculpe-me, Deputado Paulo. Eu vou passar a palavra para o próximo inscrito, o Deputado Bira do Pindaré. E a culpa de eu não passar a palavra a V.Exa. é do Deputado Bira, pois foi ele que não deixou.  (Risos.)"
18/06/2019,PAULO GANIME,NOVO,RJ,"Como ele me citou, eu só queria falar sobre a questão do Paulo Guedes. Eu não citei aqui o Paulo Guedes..."
18/06/2019,MARCELO RAMOS,PL,AM,Vamos ouvir o Deputado Bira do Pindaré.
