data,autor,partido,uf,discurso
02/07/2019,MARCELO RAMOS,PL,AM,O MDB vota não. Como vota o PSC?  (Pausa.) Como vota o Cidadania?
02/07/2019,ALEX MANENTE,CIDADANIA,SP,"Sr. Presidente, o Cidadania entende que a reforma é uma necessidade do País. O som está saindo?"
02/07/2019,MARCELO RAMOS,PL,AM,"Peço que aumentem o som, por favor."
02/07/2019,ALEX MANENTE,CIDADANIA,SP,"Sr. Presidente, o Cidadania entende que a reforma é uma necessidade do País. Nós precisamos de fato nos debruçar sobre ela e agora analisar o complemento de voto do Relator, Deputado Samuel Moreira, que chegou neste momento, para encaminharmos a votação. O papel do Parlamento é debater, e a Comissão Especial cumpriu esse rito. A partir de agora temos a missão de enxergar os caminhos através do relatório e dos destaques, que serão inúmeros. O Parlamento, a Câmara dos Deputados, através da Comissão Especial, vai se posicionar para encaminhar esta matéria ao plenário da Câmara, uma vez que de fato fazer reforma da Previdência não é fácil, mas é necessário. Nós precisamos nos debruçar sobre este tema para podermos votar a nossa reforma, conforme o relatório apresentado pelo Deputado Samuel Moreira. O PPS orienta o voto não. Reunião de: 02/07/2019"
02/07/2019,MARCELO RAMOS,PL,AM,O PPS vota não. Como vota o NOVO? Desculpem-me. O Cidadania vota não. Como vota o NOVO?
02/07/2019,VINICIUS POIT,NOVO,SP,"Sr. Presidente, o NOVO sabe da urgência desse projeto e sabe que a Oposição tem todo o direito de obstruir e de pedir retirada de pauta, mas eu acho que não há cabimento retirarmos a matéria de pauta, porque é uma discussão que só vai atrasar, pois iremos derrubar o requerimento e ele vai passar. É legítimo o pedido, mas vamos seguir em frente! A população está lá fora perguntando:  O que está acontecendo? Cadê o projeto, que não é votado?  Todo o mundo está preocupado com a Previdência, que tem que ser votada, e ainda não lemos o relatório. Então, hoje é o momento de o Relator apresentar o belíssimo trabalho que fez. Não é fácil conciliar tantos interesses, não é fácil colocar as demandas, as emendas, os destaques de todos aí nesse relatório. Samuel, parabéns pelo relatório! Estamos ansiosos para escutar a leitura, apesar de já termos o relatório nas mãos. Naturalmente, vamos apresentar nossas observações na hora de se fazer isso, antes do voto. O NOVO vota não a esse requerimento. Vamos andar e aprovar essa Previdência!"
02/07/2019,MARCELO RAMOS,PL,AM,O NOVO vota não. Como vota o Avante?  (Pausa.) Como vota o Patriota?
02/07/2019,DR. FREDERICO,PATRIOTA,MG,"Sr. Presidente, o Patriota entende que, mais do que nunca, tem que respeitar o seu nome. Temos, sim, que avançar no processo democrático pela Nação brasileira e pelas pessoas que estão clamando pelo retorno do desenvolvimento, pelo retorno do emprego. Sabemos muito bem que, depois de todas as discussões, não há outro caminho que não seja a reforma da Previdência. Assim como o Brasil, também temos pressa. Por isso, o Patriota encaminha o voto não. Sr. Presidente, parabéns pelo belo trabalho! Vamos à luta!"
02/07/2019,MARCELO RAMOS,PL,AM,Como vota o PV?
02/07/2019,PROFESSOR ISRAEL BATISTA,PV,DF,"O PV está em obstrução, Sr. Presidente."
02/07/2019,MARCELO RAMOS,PL,AM,Como vota o PMN?  (Pausa.) Como vota a REDE?
02/07/2019,JOENIA WAPICHANA,REDE,RR,"Sr. Presidente, Sr. Relator, a REDE entende que este projeto é extremamente complexo, já que vai impactar a vida de mais de 200 milhões de brasileiros, e nós ainda nem tivemos tempo para analisar o relatório complementar. Portanto, nós precisamos de tempo para analisar as alterações que foram feitas. Por esta razão, a REDE entra em obstrução."
02/07/2019,MARCELO RAMOS,PL,AM,A REDE está em obstrução. Como vota a Maioria?  (Pausa.) Como vota a Minoria?  (Pausa.) Como vota a Oposição?
02/07/2019,ALIEL MACHADO,PSB,PR,"Sr. Presidente, destaco a carta elaborada pela Conferência Nacional dos Bispos do Brasil Š CNBB, que tem uma única função, além da questão espiritual: defender as pessoas que mais precisam e os mais pobres. É preciso fazer a reforma da Previdência? Acredito que sim. É preciso fazer um debate que corrija as distorções e combata os privilégios. A população brasileira já disse nas pesquisas que é favor da reforma da Previdência. Mas esta mesma população, quando lê o texto, diz:  Este texto não! Segundo o texto, o trabalhador que ganha 3 mil reais por mês, por uma fatalidade, pode, no mês seguinte, receber uma pensão de 500 reais para sua família. Segundo o texto, o trabalhador que contribuiu por 19 anos não terá direito à aposentadoria. Este texto não! Reunião de: 02/07/2019 Obstrução."
02/07/2019,MARCELO RAMOS,PL,AM,"Como vota a Minoria, Deputado Jorge Solla?"
02/07/2019,JORGE SOLLA,PT,BA,"Sr. Presidente, eu acho que temos tido até um bom encaminhamento por parte da Presidência. Eu queria agradecer e aproveitar para me solidarizar com V.Exa. e me manifestar contra os ataques que tem recebido, de forma absurda, nas redes sociais. No entanto, eu acho que podemos ir além, Sr. Presidente. Nós precisamos de mais tempo para fazer as alterações necessárias neste relatório. É indispensável que alguns pontos sejam excluídos. Não podemos concordar que mais de 80% da conta a ser paga seja paga pelos trabalhadores que ganham menos de dois salários mínimos. Nós não podemos concordar que os militares continuem sendo os privilegiados do serviço público federal, sem teto de aposentadoria. Nós não podemos concordar que recursos do FAT, fundamentais para movimentar o crédito neste País, sejam retirados do BNDES. Nós não podemos concordar que categorias como a dos professores sejam tão penalizadas e que a situação dos servidores públicos federais seja agravada ainda mais. Estamos em obstrução."
02/07/2019,MARCELO RAMOS,PL,AM,A Minoria está em obstrução. Como vota o Governo?
02/07/2019,DARCÍSIO PERONDI,MDB,RS,"Sr. Presidente, pelas crianças, pelos desempregados, pelo futuro do Brasil, não podemos adiar. Cega Oposição! Que Deus a ilumine! O voto é não, Sr. Presidente."
02/07/2019,MARCELO RAMOS,PL,AM,"Como vota o PHS?  (Pausa.) Passamos agora à votação pelo sistema eletrônico. A Presidência solicita aos Srs. Deputados e às Sras. Deputadas que tomem seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação.  (Pausa.)"
02/07/2019,RONALDO CARLETTO,PP,BA,"O PP vota não, Sr. Presidente."
02/07/2019,MARCELO RAMOS,PL,AM,O PP vota não.
02/07/2019,PAULO EDUARDO MARTINS,PSC,PR,"O PSC vota não, Sr. Presidente."
02/07/2019,MARCELO RAMOS,PL,AM,O PSC vota não.
02/07/2019,PERPÉTUA ALMEIDA,PcdoB,AC,O PCdoB continua em obstrução.
02/07/2019,MARCELO RAMOS,PL,AM,"O PCdoB está em obstrução. Peço que seja registrado no painel que o PSC vota não e que o PP vota não. Algum Deputado ainda falta votar?  (Pausa.) Declaro encerrada a votação.  (Pausa.) Vou proceder à apuração no painel: não, 32; obstrução, 13. O requerimento foi rejeitado.  (Palmas.) Fica prejudicado o requerimento de igual teor do Deputado André Figueiredo. Ordem do Dia. Votação do parecer do Deputado Samuel Moreira, PEC 6/19. Registro que a formalidade exige que eu trate como votação, mas hoje será feita apenas a leitura do relatório. Concedo a palavra ao Deputado André Figueiredo. Na sequência, falará o Deputado Henrique Fontana."
02/07/2019,ANDRÉ FIGUEIREDO,PDT,CE,"Sr. Presidente, trata-se propriamente de uma questão de ordem, mas não uma questão de ordem protelatória, e sim uma questão de ordem para a qual eu queria que V.Exa., se possível, com o Relator e a assessoria, realmente atentasse, porque ela diz respeito a uma matéria que é importante para nós. Trata-se exatamente de podermos analisar uma emenda substitutiva global como destaque de preferência. A questão de ordem é baseada no inciso IV do art. 161. Reunião de: 02/07/2019"
02/07/2019,MARCELO RAMOS,PL,AM,"Peço silêncio ao Plenário, por favor! Temos uma questão de ordem, e a Mesa precisa dar atenção a ela. Portanto, solicito silêncio."
02/07/2019,ANDRÉ FIGUEIREDO,PDT,CE,"O inciso IV do art. 161 do Regimento Interno reza: Art. 161. Poderá ser concedido, mediante requerimento aprovado pelo Plenário, destaque para: ....................................................................................................................................................... IV - votação de projeto ou substitutivo, ou parte deles, quando a preferência recair sobre outro ou sobre proposição apensada; Ora, Sr. Presidente, o dispositivo dispõe sobre um destaque que objetiva dar preferência a um projeto ou substitutivo, ou parte deles, no processo de votação de uma matéria. Trago esta questão, pois nosso partido, o PDT, apresentou um destaque para dar preferência a uma substitutiva global constante da Emenda nº 29, apresentada à PEC 6-A/19. Esta emenda é substitutiva global que, nos termos regimentais, § 4º do art. 118, é um substitutivo, conforme o dispositivo que leio: Art. 118 ........................................................................................................................................ § 4º Emenda substitutiva é a apresentada como sucedânea à parte de outra proposição, denominando- se ﬁsubstitutivoﬂ quando a alterar substancial ou formalmente, em seu conjunto; considera-se formal a alteração que vise exclusivamente ao aperfeiçoamento da técnica legislativa. Além disso, diante de dois textos antagônicos excludentes entre si, a única forma de votar um texto  in totum  sobre o outro é mediante a aprovação do destaque de preferência. Com efeito, não há dúvida do cabimento do destaque de preferência nas Comissões quando se trata de textos substitutivos. Ademais, o substitutivo do Relator, conceitualmente, Sr. Presidente..."
02/07/2019,MARCELO RAMOS,PL,AM,"Por favor, está difícil ouvir. Há certa complexidade na questão de ordem do Deputado André Figueiredo. Nós precisamos não só prestar atenção, como também consultar a assessoria. Portanto, peço silêncio ao Plenário."
02/07/2019,ANDRÉ FIGUEIREDO,PDT,CE,"...conceitualmente, afinal, o próprio relatório, a complementação de voto do Relator não deixa de ser uma emenda. Desta forma, a adoção do destaque de preferência pelas Comissões deve seguir a letra do Regimento, não podendo restringir a atuação parlamentar na apreciação das matérias. Digo, Sr. Presidente, que este destaque é muito importante. Nós estamos falando da modificação completa de um capítulo que realmente modifica bastante o teor do relatório do eminente Deputado Samuel Moreira. Pelo exposto, requeiro a V.Exa., Sr. Presidente, que coloque o destaque de preferência que apresentamos para a votação da Emenda Substitutiva Global nº 29 quando for o momento, uma vez que não estamos ainda em processo de votação, mas, pela complexidade desta questão de ordem, gostaria que fosse apreciada com a devida isenção pela assessoria."
02/07/2019,MARCELO RAMOS,PL,AM,"Já respondo à questão de ordem de V.Exa., Deputado André Figueiredo. Vou ouvir, primeiro, o Deputado Henrique Fontana e, em seguida, respondo à questão de ordem de V.Exa. Tem a palavra o Deputado Henrique Fontana."
02/07/2019,HENRIQUE FONTANA,PT,RS,"Sr. Presidente, minha questão de ordem é no sentido de reafirmar Š tenho segurança de que V.Exa. encaminhará neste sentido Š que, como recebemos um texto que foi alterado pelo Relator, nós precisamos ter tempo para adaptar os destaques que haviam sido feitos em cima do texto anterior, se houve algum reposicionamento de artigo etc. Portanto, é no sentido de garantir que nenhuma das bancadas e nenhum dos destaques individuais sejam prejudicados por uma questão redacional em cima da alteração do texto. Quero pedir a V.Exa. que, quando concluir esta fase de questões de ordem, me inscreva para eu usar o tempo como Líder da bancada do PT antes de darmos sequência à próxima fase."
02/07/2019,MARCELO RAMOS,PL,AM,"O.k. Eu vou responder, primeiro, ao Deputado André Figueiredo e depois ao Deputado Henrique Fontana. Deputado André Figueiredo, há uma diferença entre emenda substitutiva, porque esta pode ser enfrentada na Comissão, e emenda substitutiva global. Nós não votamos na Comissão o projeto. Nós votamos na Comissão o parecer. Portanto, em Reunião de: 02/07/2019 sendo aprovado o parecer, a emenda substitutiva é prejudicada, porque já há um texto aprovado sobre determinado tema. Diante disso, o entendimento da assessoria e da Mesa é o de indeferir a questão de ordem de V.Exa. Em relação ao Deputado Henrique Fontana, que faz a questão de ordem em relação a prazos, registro que a própria assessoria da Comissão já faz um trabalho de adequação das emendas após a leitura da complementação de voto, mas também é possível que as próprias bancadas ou os Deputados possam fazer alterações. Até por isso, nós optamos por não fazer a votação na mesma sessão da leitura do relatório. O relatório está sendo lido hoje. Nós ainda vamos enfrentar os requerimentos de adiamento de votação e, obviamente, só depois entraremos na discussão do conteúdo da matéria. A questão de ordem de V.Exa. não depende de deferimento ou de indeferimento, mas eu faço este registro a V.Exa. Antes de passar a palavra ao Deputado Henrique Fontana para falar pelo tempo da Liderança, tem a palavra o Deputado Alessandro Molon. Deputado Molon, V.Exa. não é membro da Comissão."
02/07/2019,ALESSANDRO MOLON,PSB,RJ,"Sr. Presidente, gostaria apenas de tornar explícito o seguinte. O que V.Exa. acaba de dizer é que nenhum dos requerimentos de adiamento de votação fica prejudicado. Com a leitura do relatório, poderão ser apreciados na próxima sessão. Portanto, nenhum prejuízo há para a apreciação dos requerimentos de adiamento de votação com a leitura da complementação de voto. Não é isso, Sr. Presidente?"
02/07/2019,MARCELO RAMOS,PL,AM,"Não. Registro que é o inverso: se, na próxima sessão, for rejeitado o requerimento de retirada de pauta, caem todos os requerimentos de adiamento da votação. Portanto, na próxima sessão, se houver requerimento de retirada de pauta e se o requerimento de retirada de pauta for rejeitado, automaticamente caem os cinco requerimentos de adiamento de votação, que serão prejudicados."
02/07/2019,ALESSANDRO MOLON,PSB,RJ,"Não pela leitura de complementação de voto hoje. Isso, por questão regimental, será feito na próxima sessão. Não é isso, Sr. Presidente?"
02/07/2019,MARCELO RAMOS,PL,AM,"Exatamente. Hoje teriam que ser deliberados um a um os requerimentos de adiamento de votação, porque o requerimento de adiamento de votação só é enfrentado após a leitura da complementação de voto."
02/07/2019,ALESSANDRO MOLON,PSB,RJ,"Como será encerrada a sessão após a complementação, não enfrentaremos os requerimentos hoje."
02/07/2019,MARCELO RAMOS,PL,AM,"Se V.Exas. quiserem ajudar, apresentem o requerimento de retirada de pauta na próxima sessão, que já matamos cinco em um.  (Risos.)"
02/07/2019,ALESSANDRO MOLON,PSB,RJ,"Vamos refletir, Sr. Presidente. Muito obrigado."
02/07/2019,MARCELO RAMOS,PL,AM,"Tem a palavra o Deputado Henrique Fontana, para falar pelo tempo da Liderança do PT. S.Exa. dispõe de 7 minutos."
02/07/2019,HENRIQUE FONTANA,PT,RS,"Sr. Presidente, mais uma vez, quero cumprimentar V.Exa., o Relator Samuel Moreira e os colegas Parlamentares que compõem nossa Comissão. Nós teremos longos debates nos próximos dias nesta Comissão. A primeira coisa que quero falar neste tempo da Liderança é que a base do Governo aqui representada está colocando o argumento de que a economia brasileira estaria paralisando porque a reforma da Previdência, esta PEC, não estaria sendo votada. Pois este gráfico, realmente estarrecedor, que trata do comportamento da economia do País e da expectativa de crescimento econômico desde a posse de Jair Bolsonaro e da adoção da política econômica que está em curso no País, de fato confirma o que dizem os colegas: a economia brasileira está paralisando. A expectativa de crescimento era de 2,48% em janeiro e hoje é de 0,88%. Porém, a economia brasileira não está paralisando porque a reforma da Previdência, a PEC 6, não está sendo votada. Na realidade, nobre Relator Samuel Moreira, esta proposta Š eu tenho lido muitos economistas que têm se debruçado sobre esta análise Š, se aprovada como está, tende a agravar a recessão econômica no País porque, entre outras variáveis, Reunião de: 02/07/2019 ela corta profundamente as futuras aposentadorias de pessoas que, pela regra atual, quando chegarem à idade de se aposentar, têm o direito de se aposentar recebendo salário de 1.500, 2 mil, 2.500, 3 mil reais. A mudança, Deputado Solla, na forma do cálculo das aposentadorias propostas neste relatório vai cortar percentuais que variam de 10%, 20%, 30%, 40% e, às vezes, até 50% no valor da aposentadoria do cidadão que, pela regra atual, tem o direito de se aposentar recebendo 2 mil reais. Quero, Sr. Presidente Silvio Filho, pedir que interrompa um pouquinho meu tempo e que me ajude pedindo silêncio."
02/07/2019,MARCELO RAMOS,PRB,PE,"Quero fazer um apelo ao Plenário, pedindo silêncio para ouvirmos o Deputado Henrique Fontana."
02/07/2019,HENRIQUE FONTANA,PT,RS,"Sr. Presidente, vou dar um exemplo concreto do que eu estou falando. Um trabalhador da construção civil que hoje tem 62 anos de idade tem o direito de se aposentar por idade aos 65 anos. Se ele contribuiu durante 20 anos com carteira assinada para a Previdência, até porque não conseguiu ter emprego com carteira assinada em toda a sua trajetória de trabalho, este trabalhador, que hoje, pela média das suas contribuições, pode se aposentar, por exemplo, recebendo 2 mil reais, se passar esta regra cruel, draconiana e injusta, perderá 40% da sua aposentadoria só pelo fato de não ter 40 anos de carteira assinada. Com a alteração do cálculo pela média de 100% das contribuições, ele perderá mais 10%. Portanto, a pergunta que eu faço àqueles que estão defendendo este relatório é a seguinte: é privilegiado o trabalhador que, pelas regras de hoje, tem o direito de se aposentar recebendo 2 mil reais, mas, se este relatório for aprovado, terá na antevéspera da sua aposentadoria Š vejam a crueldade! Š um corte de 2 mil para mil reais neste exemplo que eu estou dando? Assim também milhões de brasileiros perderão 20%, 30%, 40% do valor de aposentadorias que não são privilegiadas, Deputado Silvio. Se houver esses cortes, isso impactará a economia com menos poder de compra para os aposentados que deveriam receber uma aposentadoria de 1.500 reais, de 2 mil reais, de 3 mil reais. Isso aprofunda a recessão. Há outro detalhe no relatório: com o aumento, hoje, na aposentadoria por idade, brasileiros e brasileiras têm que apresentar o mínimo de 15 anos de carteira assinada. Mais da metade dos homens que se aposentam por idade no Brasil, Deputado Lafayette, se aposentam aos 65 anos, com menos de 20 anos de carteira assinada. Se este relatório for aprovado como está, a partir da forma draconiana desta regra de aumentar de 15 anos para 20 anos o mínimo de carteira assinada, a legislação vai colocar milhões de brasileiros, brasileiros pobres, que se aposentam recebendo mil, 1.500, 2 mil reais, na exclusão previdenciária. Eles não terão direito a nenhuma aposentadoria! É este o debate que temos que fazer: não se salva a economia de um país jogando milhões de brasileiros na perda do direito da sua aposentadoria minimamente digna de mil, 1.500, 2 mil, 3 mil reais. Não estamos falando aqui de privilégios. Nós lutaremos, nos próximos dias, para mudar este relatório e corrigir estas injustiças."
02/07/2019,MARCELO RAMOS,PRB,PE,"Deputado Alexandre Frota, V.Exa. deseja apresentar alguma questão de ordem?"
02/07/2019,ALEXANDRE FROTA,PSL,SP,"Não, Sr. Presidente. Nós só queríamos ouvir nosso Relator."
02/07/2019,MARCELO RAMOS,PRB,PE,"Desde já, apelo para o Plenário e, sobretudo, para as assessorias, a fim de fazermos silêncio e nos atermos à palavra dos oradores inscritos. Peço silêncio no plenário. É o apelo que faço a todos para darmos prosseguimento à nossa reunião. Concedo a palavra ao Deputado Alessandro Molon, que falará pela Liderança da Oposição. S.Exa. dispõe de 7 minutos."
02/07/2019,ALESSANDRO MOLON,PSB,RJ,"Sr. Presidente, antes de fazer uso do meu tempo, indago a V.Exa. como imagina o andamento dos trabalhos. Quais são os próximos passos? Há outros Líderes inscritos?"
02/07/2019,MARCELO RAMOS,PRB,PE,"Deputado, por orientação do Presidente Marcelo Ramos, vamos ouvir V.Exa. e, em seguida, passamos à leitura do relatório do Deputado Samuel Moreira."
02/07/2019,ANDRÉ FIGUEIREDO,PDT,CE,"Gostaria de fazer apenas uma sugestão, Sr. Presidente."
02/07/2019,MARCELO RAMOS,PRB,PE,"Sim, Deputado André Figueiredo."
02/07/2019,ANDRÉ FIGUEIREDO,PDT,CE,"Sr. Presidente, sugiro que o Relator, para abreviar os trabalhos, leia diretamente o voto, sem precisar ler todo o relatório. Reitero que não estamos aqui para obstruir. Reunião de: 02/07/2019"
02/07/2019,MARCELO RAMOS,PRB,PE,"Pois não, Deputado André Figueiredo. Está incorporada a sugestão de V.Exa."
02/07/2019,BIRA DO PINDARÉ,PSB,MA,"Sr. Presidente, gostaria de fazer um registro."
02/07/2019,MARCELO RAMOS,PRB,PE,"Pois não, Deputado Bira do Pindaré."
02/07/2019,BIRA DO PINDARÉ,PSB,MA,"Estou solicitando, Sr. Presidente, o tempo da Liderança do PSB. A delegação já está aqui."
02/07/2019,POMPEO DE MATTOS,PDT,RS,Sr. Presidente...
02/07/2019,MARCELO RAMOS,PRB,PE,V.Exa. está inscrito?
02/07/2019,POMPEO DE MATTOS,PDT,RS,"Sr. Presidente, estou dialogando com a Liderança da Minoria sobre a possibilidade, representando a Minoria, de falar pela Liderança. Estou aguardando este diálogo, mas já quero me inscrever, porque nós temos que discutir especialmente a questão dos professores, que estão vivendo uma grande angústia. Estamos esperando que o Relator nos atenda."
02/07/2019,MARCELO RAMOS,PRB,PE,"Deputado Pompeo de Mattos, é sempre bom ouvir V.Exa."
02/07/2019,POMPEO DE MATTOS,PDT,RS,"Obrigado, Sr. Presidente."
02/07/2019,MARCELO RAMOS,PRB,PE,Vamos formalizar a inscrição para podermos ouvir V.Exa. Tem a palavra o Deputado Heitor Schuch.
02/07/2019,HEITOR SCHUCH,PSB,RS,"Sr. Presidente, eu concordo com o encaminhamento que foi dado. Parabéns a todos que o propuseram! Mas eu gostaria de ouvir um pouco sobre o organograma dos trabalhos. Nós vamos fazer a leitura agora ou vamos voltar amanhã? A que horas? Como vai ser toda a programação, para podermos nos organizar e partilhar disso?"
02/07/2019,MARCELO RAMOS,PRB,PE,"Deputado Heitor Schuch, eu quero fazer apenas um apelo, para podermos avançar. O Deputado Alessandro Molon vai fazer uso da palavra, o Relator Samuel Moreira vai apresentar o relatório final e, em seguida, discutiremos o cronograma e os próximos passos da Comissão. Concedo a palavra ao Deputado Alessandro Molon."
02/07/2019,ALESSANDRO MOLON,PSB,RJ,"Sr. Presidente, parece que o Deputado Bira do Pindaré quer fazer uma observação antes de eu começar."
02/07/2019,MARCELO RAMOS,PRB,PE,Tem a palavra o Deputado Bira do Pindaré.
02/07/2019,BIRA DO PINDARÉ,PSB,MA,"Sr. Presidente, um esclarecimento: V.Exa. não consideraria mais adequado estabelecer logo o cronograma? Eu sei que o relatório é extremamente importante para nós. Todo mundo está na expectativa de saber quais as alterações que o Relator fez e se isso será objeto de uma nova fase de discussão entre nós. Depois da leitura, certamente vai haver um esvaziamento aqui. Portanto, eu solicito a V.Exa. que, com a generosidade de sempre, encaminhe no sentido de apresentar logo o cronograma, para nos organizarmos para o debate nesta nova fase da discussão, que é importante para todos nós. Todos nós queremos discutir o mérito da matéria."
02/07/2019,MARCELO RAMOS,PRB,PE,Tem a palavra o Deputado Giovani Cherini.
02/07/2019,GIOVANI CHERINI,PL,RS,"Sr. Presidente, eu não entendi. Nós estamos aqui, desde o começo, para a leitura do relatório do Deputado Samuel Moreira. Eu não estou entendendo o motivo deste debate que está acontecendo aqui. Eu acho que se deveria ler o relatório. Depois disso, os Líderes falariam e quem quisesse também falaria. Nós temos que seguir o rito, ou seja, ler o relatório e depois discutir. Senão, estaremos antecipando uma discussão de algo que de repente nem está no relatório."
02/07/2019,MARCELO RAMOS,PRB,PE,"Deputado, está incorporada a sugestão de V.Exa. No intuito de darmos mais qualidade ao debate, eu acho que o melhor caminho é ler o relatório posteriormente. Eu faço esta ponderação. Nós vamos deliberar conjuntamente, ao lado do Presidente Marcelo Ramos. Concedo a palavra ao Deputado Alessandro Molon. Na sequência, ouviremos o Relator. Reunião de: 02/07/2019"
02/07/2019,ALESSANDRO MOLON,PSB,RJ,"Sr. Presidente, quero cumprimentar V.Exa. e o Relator e começar esta manifestação falando que nós da Oposição entendemos a importância de fazer ajustes na Previdência Social brasileira para garantir a sua sustentabilidade. A Oposição não nega a necessidade de ajustes na Previdência para garantir a sua sustentabilidade. Porém, não é apenas a sustentabilidade que deve ser protegida por uma reforma qualquer. Ela deve proteger também a taxa de cobertura Š portanto, quantos brasileiros são protegidos pela Previdência Š e a taxa de reposição, ou seja, se os benefícios que os aposentados e pensionistas ganham são suficientes para uma vida digna por parte de quem os recebe. A Oposição, ao longo deste debate, temos procurado contribuir com sugestões, observações e críticas, para melhorar qualquer que seja a proposta apresentada pelo Relator. Eu quero cumprimentar o Relator por ter acolhido nossa observação e a de outros Parlamentares também. A Oposição, no entanto, observou desde o primeiro momento que seria um equívoco retirar recursos do BNDES para cobrir as despesas correntes, no caso, o déficit da Previdência. Garantir os recursos para o BNDES foi a razão que levou o PSB, meu partido, a apresentar um destaque para voltarem os recursos para o BNDES. Acredito que, com a leitura do relatório do Deputado Samuel, este destaque se tornará desnecessário. Nós queremos garantir que os recursos do BNDES sejam investidos na melhoria da infraestrutura brasileira, na geração de emprego e renda e, portanto, no equilíbrio fiscal de médio e de longo prazo. Quanto mais gente empregada, mais receita irá para a Previdência e, portanto, teremos o equilíbrio fiscal alcançado. O BNDES é um instrumento de fundamental importância para o crescimento econômico e o desenvolvimento social deste País. Desta forma, cumprimento o Deputado Samuel Moreira pela lucidez de retirar esta mudança e garantir recursos para o BNDES, além de algumas outras inovações que ele vai anunciar daqui a pouco. Desde já, cumprimento S.Exa. Nós procuramos mostrar o erro na fórmula do cálculo que o Governo trouxe. Há pouco o Deputado Samuel Moreira me disse informalmente Š vai fazê-lo publicamente daqui a pouco Š que fez uma mudança na fórmula do cálculo para evitar que as pessoas que trabalham mais recebam menos e sejam prejudicadas, como a fórmula do Governo originalmente trazia. Eu apontei isso ao Ministro Paulo Guedes. Na segunda vinda dele a esta Casa, questionei se isso tinha sido mudado. O Governo não mudou, mas o Relator teve a lucidez, a coerência e a preocupação de corrigir a fórmula de cálculo. Esta é mais uma das contribuições que a Oposição deu neste debate. Deputado Silvio Filho, algo marca uma diferença muito grande entre nós e o Governo: o Governo vê a Previdência Social como problema, nós da Oposição vemos a Previdência Social como solução. Deputado Marcelo Ramos, a Previdência Social é um sistema muito importante, muito bem bolado, para proteger as pessoas contra os infortúnios da vida, contra a perda da capacidade da força física para trabalhar. Ela garante a aposentadoria, a pensão para viúvas e viúvos e auxílio em momentos de dificuldade. Quando alguém fica doente, quando uma mulher dá à luz e entra em licença-maternidade, tudo isso é pensado para proteger os brasileiros. Portanto, a Previdência não é um problema. A Previdência é uma solução para transformar um país tão desigual como o Brasil num país mais justo. O Governo está preocupado com a responsabilidade fiscal, que é extremamente importante, mas não o suficiente. Ao lado da responsabilidade fiscal, há que se ter responsabilidade social. Nós vamos aguardar agora para analisar o último voto do Deputado Samuel, mas a proposta do Governo é socialmente irresponsável, porque sacrifica a vida daqueles que mais trabalham e menos ganham. O aumento do tempo mínimo de contribuição de 15 anos para 20 anos, proposto pelo Governo Š espero que consigamos alterar isso até o dia da votação Š, vai excluir milhões de brasileiros da aposentadoria. Se tomarmos como base os dados de 2016, com este aumento do tempo mínimo de contribuição para a aposentadoria por idade, 57% dos brasileiros não terão se aposentado. Isso significa excluir milhões de brasileiros e, portanto, aprofundar o principal problema do Brasil, que é a desigualdade. A desigualdade é o principal problema brasileiro, e a reforma proposta pelo Governo agrava as desigualdades. Neste minuto e meio que me resta, eu vou citar três exemplos. Primeiro, ao estender o tempo mínimo de contribuição de 15 anos para 20 anos, são exigidas 60 outras contribuições para os que se aposentam Š 12 por ano. Porém, os brasileiros que se aposentam por idade contribuem, em média, 5 meses por ano, por causa da rotatividade do mercado de trabalho. Isso significa condená-los a trabalhar não mais 5 anos, mas mais 12 anos, para que alcancem as 60 contribuições. Ora, isso significa levar os brasileiros que não alcançaram 35 anos de contribuição a uma aposentadoria que, na prática, vai chegar aos 77 anos de idade. Para quem desenvolve um trabalho intelectual ou um trabalho não braçal, isso talvez não seja tão grave como é para alguém que executa um trabalho braçal. Reunião de: 02/07/2019 Vamos imaginar os brasileiros que, em grande parte, trabalham em serviços de limpeza, na construção civil, em manutenção e em trabalhos domésticos. Dá para imaginar uma pessoa de 77 anos tendo que trabalhar até esta idade? Não é razoável! Daí decorre nossa preocupação em retirar isso. Há também os cortes das pensões. Vamos fazer este debate. Mas nós da Oposição estamos muito preocupados com o fato de uma viúva ou um viúvo, que dependem de pensão, sofrerem um grande corte. Isso vai sacrificar milhões de brasileiros, e nós vamos lutar para mudar isso até a votação final. Esta será a luta da Oposição: uma reforma da Previdência justa, e não a injusta que o Governo propôs. Muito obrigado, Sr. Presidente."
02/07/2019,MARCELO RAMOS,PL,AM,"Tem a palavra o Deputado Bira do Pindaré, pelo tempo da Liderança do PSB. S.Exa. dispõe de 5 minutos. Não havendo nenhum outro Líder inscrito, vamos para a complementação de voto.  (Pausa.)"
02/07/2019,POMPEO DE MATTOS,PDT,RS,"Eu estou inscrito para falar depois, Sr. Presidente. A indicação está chegando à Mesa, mas posso falar depois da complementação de voto. V.Exa. é quem decide."
