id_sessao,nome_sessao,data,hora,autor_nome,autor_partido,autor_uf,discurso
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JANDIRA FEGHALI,PCdoB,RJ,,"Sr. Presidente, nós estamos reiniciando o nosso processo de obstrução porque essa é uma das armas regimentais que nos possibilitam demonstrar à sociedade brasileira o crime que este Parlamento comete contra os direitos da sociedade brasileira. Mentiras percorreram todo esse processo, inverdades escondem os interesses dos bancos, das elites financeiras deste País que querem surrupiar e colocar na conta do povo pobre deste País aquilo que este Governo desqualificado e contrário à democracia faz. É inacreditável o que este Governo desqualificado, este Ministro da Economia medíocre e este Parlamento Š boa parte dele não tem nenhuma história neste País Š querem fazer relativamente à população brasileira, que lutou e deu o seu suor para ter um texto constitucional justo. A Minoria orienta "obstrução", contra a reforma da Previdência."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Como vota a Oposição, Deputado Henrique?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,HENRIQUE FONTANA,PT,RS,"Presidente, cumprimento todos os colegas Deputados. Esta proposta de reforma da Previdência é uma antirreforma. Aumenta a desigualdade, concentra renda, quer retirar, para conseguir esse trilhão, 85% do bolso de pessoas que ganham 1.500, 2 mil, 2.500 reais. É aí que querem fazer o ajuste fiscal. Queremos ajustar contas no País? Podemos ajustá-las sim, não temos nada contra, mas por que se faz essa covardia, não se vota aqui em primeiro lugar a reforma tributária, com imposto sobre lucros e dividendos, imposto sobre grandes fortunas, que poderiam arrecadar sim mais de 800 bilhões em 10 anos e deixar em paz as aposentadorias e pensões daqueles que menos ganham? Essa é a verdade..."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Como vota o Governo?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,MAJOR VITOR HUGO,PSL,GO,"O Governo, Sr. Presidente, vota "não" à retirada da matéria da pauta. É um momento histórico para nós votar a Previdência, que vai efetivamente dar ao Parlamento o protagonismo que ele merece e vai dar ao País uma Previdência mais saudável, mais justa e mais equilibrada. Por isso, o Governo orienta "não" à retirada da matéria da pauta."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOSÉ GUIMARÃES,PT,CE,"Presidente, peço a palavra pela Liderança do PT."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOENIA WAPICHANA,REDE,RR,"Presidente..."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"A Presidência solicita a todas as Sras. Deputadas e a todos os Srs. Deputados que tomem os seus lugares, a fim de ter início a votação pelo sistema eletrônico. Está iniciada a votação."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOENIA WAPICHANA,REDE,RR,"Presidente, eu só quero registrar o voto da REDE."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOSÉ GUIMARÃES,PT,CE,"Peço a palavra pela Liderança do PT, Sr. Presidente."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Calma! Há um acordo aqui. Vamos lá! O que disse, Deputado José Guimarães?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOSÉ GUIMARÃES,PT,CE,"Eu estou inscrito para falar pela Liderança do PT."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Eu pensei que poderia falar agora a Deputada Benedita e um Deputado do outro lado."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOSÉ GUIMARÃES,PT,CE,"Perfeito."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOENIA WAPICHANA,REDE,RR,"Sr. Presidente, eu só quero registrar que a REDE está em obstrução."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Está bem. A Deputada Benedita falará contra a matéria, por 5 minutos, e depois, pelo mesmo prazo, o Deputado Paulo Martins falará a favor da matéria."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,LEANDRE,PV,PR,"Sr. Presidente, o PV orienta "não"."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,ALICE PORTUGAL,PCdoB,BA,"Tem que aguardar a votação."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Nós temos um longo dia. Todo mundo vai poder falar. O Deputado Freixo, Deputada Alice, tomou o seu lugar. V.Exa. era a primeira da lista. (Riso.)"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,ALICE PORTUGAL,PCdoB,BA,"(Riso.) Presidente, não é melhor aguardar, saber se este Plenário não decidirá pelo requerimento de retirada? Não pode! Calma! Tem que aguardar a votação."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,BENEDITA DA SILVA,PT,RJ,"Sr. Presidente, mais uma vez aqui estamos..."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,ALICE PORTUGAL,PCdoB,BA,"E se o Plenário decidir retirar a matéria da pauta?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"O que foi? Eu estou dando a ela um tempo para que fale. Qual é o problema?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,ALICE PORTUGAL,PCdoB,BA,"Já se está no encaminhamento ou essa é uma fala avulsa?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"É uma fala avulsa. Eu fiz um acordo para que todo mundo pudesse falar um pouco mais no debate da reforma. Tem a palavra a Deputada Jandira, por 5 minutos."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,BENEDITA DA SILVA,PT,RJ,"Sou eu ou a Deputada Jandira?"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Nem quando ajudamos, Deputada Benedita, esse povo fica satisfeito!"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,BENEDITA DA SILVA,PT,RJ,"Sr. Presidente, Sras. e Srs. Deputados, nós estamos mais uma vez ouvindo dizerem da tribuna que a Oposição é inconsequente, irresponsável, que é uma oposição que não quer a reforma da Previdência. Nós temos dito que esta reforma da Previdência é prejudicial à Nação brasileira. Não venham com essa! Já temos muitas coisas nesta Casa para que sejam votadas e melhorem a vida das pessoas. Reforma tributária deveria sair antes de se falar em reforma previdenciária. Nós ouvimos dizerem aqui que os hospitais estão sendo sucateados e que Governos anteriores foram os responsáveis. Pois queremos dizer que esta reforma da Previdência está excluindo o benefício do INSS para pessoas com doenças incuráveis! Isso é crime! Isso é matar as pessoas que ainda respiram! Nós estamos vendo, a capitalização está sob medida para favorecer os ricos, os bancos e não para favorecer os pobres. A Folha de S.Paulo está dizendo que haveria 20 milhões para o Deputado agora e 20 milhões depois da votação, para se aprovar a reforma da Previdência. São esses riquinhos que fazem o discurso aqui de que vamos sair desta Casa com 33 mil reais de aposentadoria. É mentira! Não é verdade! Eu estou aqui há muito tempo, e não vejo ninguém com esse recurso. Os riquinhos que vieram para cá e ficam dizendo que não vão precisar Š é evidente Š de nada, que vão abrir mão. Isso é uma hipocrisia! A reforma da Previdência, Sr. Presidente, Sras. e Srs. Deputados, é de um sentimento cruel, e eu vou repetir a crueldade. Muitos de nós saímos daqui de madrugada ontem, e certamente alguém na nossa casa ficou cuidando dos nossos filhos, cuidando da nossa alimentação, e essas pessoas são exatamente aquelas de que querem tirar o benefício e que querem impedir que se aposentem. Deputada Jandira Feghali, eu tenho a Célia trabalhando comigo há 20 anos. Ela tem 50 anos de idade. Quando ela viu essa reforma, ela perguntou: "Então, eu não vou mais me aposentar?" Eu disse: "Não, Célia. Você não vai poder se aposentar". Isso é, sim, uma crueldade. Olhem, senhoras e senhores, para as viúvas das quais temos que cuidar, olhem para os pobres e necessitados. Isso é um anticristianismo que está acontecendo aqui. Há aqueles que dizem que têm fé em Deus, que Deus é maravilhoso, mas Ele jamais, jamais se recusou a botar o pão de cada dia na mesa daqueles que necessitam. A reforma da Previdência não buscou os sonegadores, a reforma da Previdência não foi em cima das pensões privilegiadas de muitos, de um primeiro andar. A reforma da Previdência é uma reforma que vai atingir principalmente as trabalhadoras domésticas neste País, que conquistaram na Constituinte o direito de ter suas férias, seu salário, e de se aposentar. É isso, Srs. Deputados, Sras. Deputadas, que nós estamos fazendo, porque nós não precisamos, evidentemente, de um salário mínimo para o nosso sustento, mas os que trabalham conosco, o seu porteiro, o seu vigia, o seu faxineiro, a sua doméstica, a sua cozinheira, a sua babá, estão à espera de solidariedade e respeito pelo seu serviço. Por isso, nós votamos "não". (Palmas.)"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Para falar contra a reforma, tem a palavra a Deputada Alice Portugal."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,ALICE PORTUGAL,PCdoB,BA,"Sr. Presidente, Srs. Deputados, estamos na manhã de hoje nesta Câmara dos Deputados para analisar a perpetração, talvez, da maior crueldade já planejada contra o povo brasileiro. Nós estávamos apenas começando, em 12 anos e meio de Governo, a supressão das iniquidades, das desigualdades sociais. No entanto, isso foi interrompido por um golpe, depois por uma reforma trabalhista, e milhões em emendas dispensadas através do Governo ilegítimo de Temer, para aprovar o fim da CLT no Brasil, e agora milhões em emendas. É o que a Folha de S.Paulo e outros órgãos de imprensa naturalizam. O texto da reforma da Previdência está sendo analisado a toque de caixa, infelizmente, com boa parte deste Plenário, sem consistência, sem conhecer os elementos conceituais que ali estão cravados. Quero dizer à bancada evangélica, que trouxe hoje o Presidente da República, que fez uma grande sessão pelo aniversário da Igreja Universal, que V.Exas., que carregam a Bíblia e as armas, vão pôr a digital na maior iniquidade contra órfãos, contra viúvas, contra mulheres pobres deste País. É isto que está sendo votado. É uma pensão com valor de 50% do valor do salário recebido pelo falecido e mais 10% por dependente. E gerará para a maioria de brasileiros segurados do INSS, que recebem o que eles chamam de baixa renda, 1.300 reais, uma pensão de 600 reais ou 500 reais. É isso que V.Exas. vão apor nas suas biografias. Srs. Deputados e Deputadas, o abono salarial, que é um valor que o pobre que ganha até 2 salários mínimos, segurado do INSS, do Regime Geral da Previdência, amealha ao fim de cada ano para pagar o IPVA de um carro velho, as suas dívidas durante o ano, é este dinheiro que vocês Š porque de excelência nada tem quem define por um absurdo desse Š vão tirar! O Sr. Rogério Marinho achou que não conseguiu aprovar o conteúdo inteiro da reforma trabalhista e, ao perder as eleições, por ter sido o algoz dos trabalhadores brasileiros durante o Governo Temer, está terminando a obra no texto da reforma da Previdência. O abono salarial não é matéria previdenciária. O abono salarial, senhores, é matéria trabalhista. E é muito importante dizer que hoje muitas entidades já estão preparando ação popular contra os recursos liberados no Ministério da Saúde, porque o próprio Ministro da Saúde declara que essa liberação não é para resolver o problema da dengue, não é para resolver o problema da baixa vacinação Š o H1N1 está matando no Brasil Š, não é para voltar a Farmácia Popular, não é para voltar o Mais Médicos, porque o Governo Bolsonaro deixou comunidades indígenas, deixou comunidades quilombolas, deixou o povo do Norte sem médicos. Mas é desse dinheiro que vocês vão aproveitar para, na emenda, inserir o recurso para pagar a reforma da Previdência. Senhores, é ilegal, fere a legislação vigente, e nós vamos recorrer. Por isso, entendemos que esse texto é um texto absolutamente inadequado e votamos "não"."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Concedo a palavra ao Deputado Paulo Eduardo Martins, para falar a favor da PEC. Em seguida, ao Deputado José Guimarães, pela Liderança do PT."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,PAULO EDUARDO MARTINS,PSC,PR,"Sr. Presidente, Sras. e Srs. Deputados, finalmente chegamos ao momento que o País tanto espera, o momento de votarmos a PEC da reforma da Previdência. O Brasil já sofre demais na expectativa do equilíbrio das contas públicas. O investimento espera por essa reforma, para que possa haver confiabilidade, para que o dinheiro venha para este País, a economia seja retomada e os empregos sejam reconquistados. A vitória que se desenha aqui Š e eu acredito nela Š é uma vitória contra o populismo, o populismo que sempre foi o maior inimigo deste País, o populismo que nos atrasa há décadas e que foi tão presente na atuação da Oposição, a quem eu chamo de forças do atraso, devido à sua atuação. Chegamos ao ridículo de ver Governadores dos partidos de oposição virem a Brasília, pedirem pela reforma nos corredores da Câmara e, depois, atacarem os Deputados reformistas em seus Estados, dizendo que a reforma era antipovo, que a reforma ia massacrar os pobres. Mentira! Mentira! A reforma vem para garantir o direito à aposentadoria dos pobres. Direito sem sustentabilidade, direito sem condição de ser financiado não é direito, é ficção, é mentira, é ilusão. A reforma vem para trazer isto: para garantir a realidade de direitos: o direito aos benefícios previdenciários, o direito à aposentadoria, o direito a gozar a vida com dignidade, quando já não se tem mais condição laboral. É isso que estamos votando aqui. E, diferente do que eles dizem, eu aponto para vocês, Deputados reformistas: tenham orgulho de votar essa reforma, tenham orgulho do trabalho que vocês estão fazendo por este Brasil, porque estão enfrentando anos de desinformação, estão enfrentando anos de covardia, estão enfrentando anos de leviandade de gente que quer sabotar o Brasil e que criou, sim, uma cultura antirreforma; criou, sim, uma cultura de vender o discurso mais fácil, a solução mais simples, mas que nunca chega, e que, na verdade, sempre gera problema e, não por acaso, faz com que a cada Governo nós tenhamos que discutir uma nova reforma da Previdência. Aprovaremos uma reforma robusta; mesmo assim, ainda insuficiente para resolver o problema de uma vez por todas. Eu quero que vocês anotem esta fala: o próximo Presidente, ou o Presidente seguinte a uma reeleição de Jair Bolsonaro, voltará a discutir a reforma da Previdência, porque nós não tivemos a capacidade de enfrentar o debate da capitalização, não tivemos a capacidade de enfrentar o debate sobre a mudança do modelo, pois este modelo de hoje é insustentável. Então faremos esse ajuste, que é o ajuste possível, o ajuste que a realidade política nos permite, o ajuste que a realidade cultural, a realidade do grau de informações a respeito do tema nos permite. E faremos isso com orgulho. Muitos dos senhores estarão aqui para discutir a mudança de modelo no futuro, porque ela é inevitável. Do contrário, o direito à aposentadoria se tornará, em breve, também uma ficção. Mas quero ressaltar o trabalho de todos os que estão envolvidos na aprovação desta reforma: dos Líderes; do Presidente Rodrigo Maia, que foi, sim, um grande aliado nessa reforma; dos Deputados convictos; dos novos Deputados que entraram nesta Legislatura, que passa por um grande processo de amadurecimento, aprovando uma matéria tão complexa e de tamanha importância para a população brasileira. Sai desse processo um grupo verdadeiramente reformista, um grupo que vai aprovar esta reforma e que vai aprovar as reformas seguintes que virão, porque o País precisa de muitas delas. Tenho muito orgulho de lutar ao lado dos senhores, Srs. Deputados! Tenho muito orgulho de estar nesta Legislatura! Tenho muito orgulho do trabalho que todos nós, juntos, estamos fazendo pelo Brasil! A reforma vai ser aprovada. Viva a coragem de todos, e que o Brasil retome o caminho do progresso e da dignidade! Muito obrigado, senhores. (Palmas.)"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,AFONSO MOTTA,PDT,RS,"Sr. Presidente, vamos encerrar a votação!"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Rodrigo Maia,DEM,RJ,"Só 1 minutinho, porque... Deputado, nós fizemos um acordo com os partidos de Esquerda: durante a votação iríamos ampliar os debates, para suprimir o encerramento da discussão. Concedo a palavra ao Deputado José Guimarães, pela Liderança do PT."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,JOSÉ GUIMARÃES,PT,CE,"Sr. Presidente, Sras. e Srs. Parlamentares, se a reforma, como dizem os apoiadores do Governo, é para atender os pobres, eu faço uma provocação aqui para saber se o Governo topa fazer um pacto neste plenário. Primeiro, Deputado Ivan Valente, se a reforma não é para prejudicar os pobres, nós poderíamos fazer o seguinte acordo: aprovaríamos o destaque para que nenhum benefício previdenciário seja inferior ao salário mínimo. Nenhum benefício previdenciário seria inferior ao salário mínimo, porque o Governo diz que a reforma não ataca os pobres, mas os Parlamentares que ocupam a tribuna não têm argumento para se contrapor àquilo que é a alma da reforma, que é retirar direitos dos pobres, das camadas mais pobres da população brasileira. A reforma, para o nosso telespectador que está nos ouvindo, reduz a pensão por morte, impõe a contribuição e a idade mínima para um professor se aposentar. Por exemplo, para um professor que tem uma aposentadoria no valor de 2 mil reais e uma pensão no valor de 2 mil reais, os dois benefícios, com essa reforma, a aposentadoria dele vai cair para 1.190 reais, e a pensão do cônjuge vai cair para 714 reais. Ora, para as mulheres, Deputadas desta Casa, para quem ganha e tem uma aposentadoria de 2 mil reais, com esta reforma, a aposentadoria cai para 1.360 reais. Para uma pensão de 2 mil reais, Deputada Benedita, Deputada Erika, a pensão cai para 816 reais. Como alguém vem a esta tribuna, demagogicamente, dizer que a reforma vai tirar dos ricos, que não prejudica os pobres? Eu ouvi aqui o Relator, ontem, dizer: "A reforma tira um pouquinho de cada um". A reforma não tira um pouquinho do andar de cima, não; ela tira tudo das pessoas que ganham até dois salários mínimos neste País. Esse é o conteúdo da reforma. Eles vêm à tribuna dizer que a Previdência já quebrou, mas nós perguntamos, e o País precisa acompanhar esta discussão: V.Exas. não aprovaram a PEC do Teto, que era para resolver o problema da crise fiscal? V.Exas. não aprovaram a reforma trabalhista? Quem não se lembra do discurso de alguns, há 2 anos e meio, Deputados e Deputadas, dizendo que a reforma trabalhista ia gerar 6 milhões de empregos? Sabem qual foi o resultado? De 13 a 14 milhões de pessoas desempregadas. V.Exas. não diziam aqui que as reformas eram necessárias porque iam retomar o investimento público? O País está paralisado, e o pior: estão mentindo para os empreendedores, aqueles que constroem a pequena economia no Brasil, porque dizem que, com esta reforma, o emprego vai aparecer. Chegam ao desplante, como ouvi ontem da Liderança do Governo, de dizer que a reforma vai gerar 13 milhões de empregos. Não sabem nem o que estão falando, porque esta reforma tem como centralidade atacar os direitos e desconstitucionalizá-los, como disse ontem um companheiro. Ela é muito perversa Š o relatório do Deputado Samuel Moreira. Sabem por quê? Constitucionaliza as maldades e desconstitucionaliza as bondades. Como esta reforma vai resolver o problema da crise fiscal do País? Não se resolve o problema da crise fiscal do País se não se colocarem os pobres no Orçamento da União, como fez Lula, como fez Dilma, porque os pobres tiveram vez no nosso Governo. O Nordeste brasileiro, meus queridos Deputados e Deputadas, está paralisado. Não tem obra nenhuma. E o pior é que esta reforma vai ser aprovada não porque o Governo quer, mas porque quem está bancando esta reforma é o Presidente Rodrigo Maia. O Governo foi derrotado e não tem voto para aprová-la. Quem a está bancando é o Presidente desta Casa, Deputado Rodrigo Maia. O Guedes está derrotado. Ele está nervoso. Já deveria ter ido para casa, Deputada Luiza Erundina. Sabe por quê? Porque o regime de capitalização, a alma do Guedes, quando mandou a proposta para cá, não passa. Na verdade, o que o Ministro Guedes quer é privatizar, é entregar a Previdência pública à iniciativa privada. Dizem aqui que os governos Lula e Dilma não fizeram reforma da Previdência. Nós fizemos reforma da Previdência! Aliás, o FUNPRESP, criado pela Dilma e por nós, vai ser privatizado, segundo relatório do Deputado Samuel Moreira, porque abriram a perspectiva de que o FUNPRESP não seja mais aberto e público. Vão privatizá-lo na prática. Ora, se a reforma é para beneficiar os pobres, como dizem alguns aqui, eles deveriam ter aprovado aquela emenda da Comissão Especial. Eu nunca me esqueço daquela emenda, Deputada Talíria, daquela emenda do PSOL que taxava os dividendos, os lucros, pegava 142 bilhões das camadas mais altas. Portanto, essa conversa de que a reforma é para beneficiar os pobres é demagogia. Os pobres pagarão a conta de uma crise fiscal construída por um Governo que não tem projeto de Brasil. Triste é o fim de um país que tem um Governo que não tem projeto de país. Só sabe falar da reforma da Previdência e mentir nas fake news. "Não" à reforma da Previdência! (Palmas.)"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Soraya Santos,PL,RJ,"Com a palavra o Deputado Otoni de Paula, pela Liderança do PSC. V.Exa. tem 3 minutos."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,OTONI DE PAULA,PSC,RJ,"Eu quero dizer para os pobres deste País que não acreditem no que o PT está dizendo sobre a reforma da previdência. Não acreditem! Primeiro, quem gerou uma das maiores taxas de desemprego que este País já viu não foram os 6 meses do Governo Bolsonaro. Não, não foi! Foram eles. Foi a roubalheira deles. Foi a quebradeira deles. Foram eles aparelhando o Brasil. Um ex-integrantes deles fez a denúncia. Só para os apadrinhados deles, foram desviados mais de 500 bilhões do BNDES. Aí, vêm aqui agora dizer que defendem pobre. Quem defende pobre é quem defende o emprego. Quem defende pobre é quem defende o trabalho, e quem dá trabalho, quem dá emprego, não é o Governo Federal. Isso é hipocrisia deles. Isso é mentira deles. Quem dá emprego é a inciativa privada, que não quer vir para o Brasil. Os grandes investidores não querem aportar dinheiro no Brasil. Por quê? Porque isto aqui virou uma bagunça. Isto aqui virou uma zona, uma zorra. Ou nós aprovamos a reforma da Previdência e as demais reformas de que este País precisa, ou nós não vamos ter crescimento da Nação. Pesquisa do Datafolha Š atenção, Srs. Deputados: o "datafoice" não conseguiu nem maquiar Š mostra que 51% eram contra a reforma em abril. Agora, esse número caiu para 44%. Atenção: segundo o Datafolha, em abril, eram a favor da reforma 41%. Agora, a favor são 47%. O povo brasileiro está se conscientizando de que a verdade está do lado de cá e a mentira está do lado de lá. Atenção! Só há duas reformas que a Esquerda apoiou neste País: a reforma do sítio do Lula e a reforma do tríplex do Lula."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Soraya Santos,PL,RJ,"Tem a palavra o Deputado Vanderlei Macris."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,VANDERLEI MACRIS,PSDB,SP,"Sra. Presidente, Srs. Deputados, é impossível omitir-se num momento como este. Quem tem o mínimo de responsabilidade com o País pelo mandato que exerce não pode simplesmente olhar, fazer vista grossa ao processo de deterioração das finanças do País. Não é possível imaginar exercer um mandato parlamentar aqui e não olhar de maneira cuidadosa para o déficit fiscal que nós estamos enfrentando. Alguns países tiveram experiências dolorosas, como é o caso em que nós tivemos claramente uma deturpação total das finanças públicas em países da Europa. Tivemos preocupações com finanças que levaram países a diminuir inclusive ou a extinguir direitos adquiridos para poder fazer o ajuste necessário. Portanto, não é possível que não se tenha sensibilidade para um problema que está acontecendo no Brasil e que vai, dentro de mais alguns anos, deixar o País de maneira ingovernável. Essa foi a grande motivação da reforma da Previdência, que foi apresentada pelo Governo. Essa foi uma reforma da Previdência que teve como Relator o Deputado Samuel Moreira, e nós acompanhamos detalhadamente o processo de negociação que foi estabelecido. Foi um processo de negociação democrático, ouvindo todos os segmentos, ouvindo as bancadas aqui na Câmara, ouvindo as sugestões que foram feitas por emendas. Foi um processo que teve uma discussão numa negociação extremamente democrática, capaz de culminar com uma proposta bastante razoável. Será que teria sido a proposta ideal para a reforma da Previdência? Não. Será que teria sido uma proposta que vai deixar de atender demandas da sociedade? Não. A proposta foi a proposta possível. Talvez tenhamos que fazer no futuro alguns movimentos, buscando alternativas que era para serem debatidas, discutidas e aprovadas neste momento, mas não. O que aconteceu com vários outros países, entre 1995 e 2017, pelo menos, foi que 76 países aumentaram a taxa de contribuição previdenciária. Movimentaram-se nessa questão 76 países. Além disso, 56 países mexeram e elevaram a idade de aposentadoria. E por que isso? Nós estamos num processo de envelhecimento da humanidade. No Brasil, não é diferente. E nós precisamos ter atenção a isso. E 60 países ajustaram a fórmula de cálculo das aposentadorias, com redução do valor dos benefícios, para diminuir custos fiscais. Por que essas providências foram adotadas por 60 países? Porque todos viram que o sistema previdenciário de cada um deles estava, de alguma maneira, interferindo fortemente numa saúde fiscal necessária para o gerenciamento e a gestão de qualquer país. Com o Brasil não é diferente. Nós tivemos, aqui na América Latina, movimentos de alguns países também nessa direção. Seria a reforma ideal a que estamos apresentando? Não. É uma reforma desgastante? Claro, mexe com cada um dos brasileiros, mas ela é necessária. É necessário que tenhamos responsabilidade para tratar com o futuro do nosso País, com o nossos filhos, com os nossos netos, que vão necessariamente receber uma herança melhor do que aquela que estamos tendo hoje. Portanto, meus caros colegas, meus amigos, todos aqueles que acompanham o momento histórico deste Parlamento, estamos dando, sim, a nossa contribuição, uma contribuição necessária, uma contribuição responsável, que precisamos entregar ao Brasil para os próximos anos. É isso o que estamos fazendo aqui agora. Vamos votar essa reforma! Vamos dar ao Brasil uma perspectiva positiva para o futuro!"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Soraya Santos,PL,RJ,"Tem a palavra a Deputada Perpétua Almeida."
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,PERPÉTUA ALMEIDA,PCdoB,AC,"Sra. Presidente, colegas Parlamentares, são os trabalhadores os mais sacrificados nesta reforma da Previdência, principalmente os trabalhadores que menos ganham, os mais pobres, porque o Governo Bolsonaro prega as mesmas mentiras que foram pregadas aqui na reforma trabalhista. O que se dizia na votação da reforma trabalhista? Que ela era para gerar emprego. Na verdade, o que temos hoje são mais de 14 milhões de desempregados, parte deles no Governo Bolsonaro. As únicas coisas que crescem neste Governo são o desemprego e a rejeição do Presidente Bolsonaro. Sra. Presidente, o Bolsonaro dá um tiro na Previdência pública do País e tira o sonho dos trabalhadores de se aposentarem decentemente. Ainda conta uma mentira ao dizer que a reforma da Previdência é para atacar privilégios. Que privilégios? Nessa reforma, de 1 trilhão de reais que ele quer arrecadar, ele retira 800 bilhões de quem ganha menos de três salários mínimos. Por acaso, três salários mínimos, colegas Parlamentares, é privilégio? O Governo Bolsonaro fez uma reforma da Previdência que pune as mulheres, prejudica as professoras e os professores do Brasil. O Governo Bolsonaro traiu os policiais militares do Brasil nesta reforma da Previdência dele. O Governo humilha as viúvas. Aqui eu quero uma atenção especial dos cristãos, evangélicos e católicos. O PCdoB fez um destaque com relação à aposentadoria das viúvas porque esta reforma corta 40% da aposentadoria das viúvas. Quero lembrar aos cristãos aqui o que disse Isaías: "Ai daqueles que fazem leis injustas para privar os pobres dos seus direitos, fazendo das viúvas sua presa e roubando dos órfãos". Se há uma coisa que as igrejas evangélicas e católicas cobram muito dos seus fiéis é a situação das viúvas e dos órfãos. Eu queria pedir aqui que nos lembremos das viúvas e dos órfãos e não tenhamos a coragem de votar contra aqueles que precisam tanto do nosso apoio e da nossa solidariedade. "Não" a esta reforma da Previdência, Sr. Presidente, que retira o direito dos trabalhadores!"
189,SESSÃO DELIBERATIVA EXTRAORDINÁRIA,10/07/2019,09:00:00,Soraya Santos,PL,RJ,"Pela Liderança do NOVO, concedo a palavra ao Deputado Paulo Ganime."
